,Unnamed: 0,ticker,date,type,market_cap,d1dv,d2dv,d3dv,d1_i,d1_ah,d1_all,d2_i,d2_ah,d3_i,working_capital,1d_all_z,d1_all_z
714,716,MEDS,2024-08-19,CS,14648010.0,2122965.3438,632877.1488,163028.4656,-0.163836,0.011947,-0.153846,-0.020071,0.014458,-0.02019,,-2.4688034759596977,-1.377690164565223
715,717,AGIO,2024-08-20,CS,2552794743.0,12075910.862399999,31207721.049000002,15019423.1535,-0.011892,0.0078,-0.004184,0.041575,0.0,-0.029724,,-0.7624155988558129,-0.3549504392009135
716,718,RPRX,2024-08-20,CS,12216066216.0,57420979.380100004,69306148.7414,83884522.188,-0.010526,0.004769,-0.005808,0.007667,0.003623,0.001083,,-0.3819748825326235,-0.37453670878783346
717,719,REGN,2024-08-22,CS,130921140712.0,280637569.5206,358866959.4288,283607346.255,-0.001715,0.006786,0.00506,0.002843,0.0,0.000208,,-0.06707479641358152,-0.4277739580582518
718,720,SNDX,2024-08-28,CS,1758090756.0,7401682.532,11499119.1774,11711865.992,0.00194,0.006292,0.008244,-0.027898,0.008412,0.008342,,0.4807120991257833,0.3092510836053122
719,721,INCY,2024-08-28,CS,12642134492.0,85358311.1697,95206427.1696,156020559.6784,0.001832,0.002438,0.004274,0.001672,0.0,-0.003793,,-0.21163882969311265,-0.16255393870112148
720,722,APLT,2024-08-28,CS,720086119.0,3909109.8826,4814360.95,6781761.4617,0.02451,0.009569,0.034314,-0.039494,0.008224,0.034258,,0.6990560554936313,0.7615922660128501
721,723,TVTX,2024-09-05,CS,759560446.0,12386962.867899999,88021754.7466,53183489.5795,-0.021675,0.087613,0.064039,0.016667,0.04918,0.116319,,1.0999162881931224,1.6600789086401115
722,724,LGND,2024-09-05,CS,1884442192.0,8454308.9862,6474275.1777,7803391.3254,0.011473,0.004169,0.015689,-0.023557,0.003955,0.012212,,0.9739415814493422,0.983201458499864
723,725,AVDL,2024-09-07,CS,1394959950.0,14124033.271399999,10815672.5336,17106853.5792,-0.011797,0.002809,-0.009022,0.007703,0.0,-0.051425,,0.17715593866293416,0.10685743973000444
724,726,HALO,2024-09-13,CS,7892056844.0,58428728.495400004,72296300.8243,91917085.2783,0.020977,0.007705,0.028843,0.002071,0.0,-0.015578,,1.3562331064348787,1.6496560554235469
725,727,VNDA,2024-09-18,CS,288534549.0,2919527.2391999997,8394092.1617,3022118.699,0.0,-0.090909,-0.090909,0.033333,-0.010753,0.002174,,-3.582368866603769,-5.702349347978484
726,728,EVOK,2024-09-18,CS,3473713.0,58517.0784,279804.3987,49990.522999999994,0.026634,0.035377,0.062954,0.01139,-0.006757,0.022676,,1.516780904708714,1.007852434745562
727,729,ZVRA,2024-09-21,CS,,18517426.8237,20305617.8896,18011567.436499998,-0.069939,0.058047,-0.015951,0.031172,-0.04474,-0.044937,,-0.7317760551214285,-0.7470431332127097
728,730,HRTX,2024-09-23,CS,300302673.0,3879257.3706,3191448.3324,6955586.921399999,-0.052632,-0.005051,-0.057416,-0.005076,0.020408,-0.055,,-2.5494647108545534,-2.9800702496508213
729,731,MRK,2024-09-25,CS,,837864318.6414,1224311918.382,1315814729.5080001,-0.004944,-0.007409,-0.012316,-0.006937,0.000707,0.004595,,-1.0498588994980314,-1.0211293386126143
730,732,PRTC,2024-09-26,ADRC,495362690.0,305522.0504,351573.187,92479.1007,-0.0091,0.045433,0.03592,-0.017568,-0.043294,0.014019,,1.6167705881800654,0.7162466069419251
731,733,BMY,2024-09-26,CS,101613046321.0,418170432.4476,1085311912.7811,652256732.1065999,0.006022,0.028332,0.034524,-0.012224,0.011786,0.004465,,2.2446917342322297,1.8312121232432703
732,734,ZLAB,2024-09-26,ADRC,2251158134.0,29853564.408999998,24278704.7263,20357032.3758,0.086016,0.04823,0.138395,-0.002533,0.017351,0.00416,,2.5135382343299795,6.312058151969668
735,737,SPRY,2024-10-02,CS,1400806250.0,16394722.6716,11676287.3083,9713689.8336,0.001386,-0.009689,-0.008316,-0.021663,0.012857,0.000705,,-0.10497162153842986,-0.4379481883212892
736,738,BFRI,2024-10-04,CS,5321777.0,2043223.2444,2539111.9316,421018.416,-0.186441,0.0625,-0.135593,-0.148039,-0.01611,0.062573,,-1.2520418688107458,-2.3936066340568853
737,739,BMY,2024-10-08,CS,106397698941.0,515235893.02580005,540472910.1213,325772902.722,-0.019065,-0.004383,-0.023364,0.010526,0.004356,-0.01188,,-2.236195369581251,-1.6265936712696794
738,740,AMGN,2024-10-17,CS,172372559580.0,509915609.314,449194191.974,429887278.9764,-0.014083,-0.002241,-0.016292,0.003275,-0.004663,-0.010682,,-1.568379251766875,-3.0564147377733515
739,741,ITRM,2024-10-25,CS,42687268.0,196233747.7923,22211289.149,5315921.484,0.579832,-0.031915,0.529412,-0.214286,0.013986,0.0,,2.22570401265924,11.741396804139315
